name	ensg	label	id	class_id	combined_family	family_id	loc	tss_loc	strand
EMX2	ENSG00000170370	EMX-2	3.1.2.6.2	3.1	Homeo domain factors>NK-related factors	3.1.2	chr10:119301955-119309056	chr10:119301955-119301955	1
ZNF581	ENSG00000171425	ZNF581 [4]	2.3.3.15.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:56146825-56156988	chr19:56146825-56146825	1
GATA1	ENSG00000102145	GATA-1 (GF-1, EryF1, NF-E1)	2.2.1.1.1	2.2	Other C4 zinc finger-type factors	2.2.1	chrX:48644962-48652718	chrX:48644962-48644962	1
ZNF175	ENSG00000105497	ZNF175 [15]	2.3.3.68.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52074551-52092991	chr19:52074551-52074551	1
NR0B2	ENSG00000131910	SHP (NR0B2)	2.1.7.0.2	2.1	Nuclear receptors with C4 zinc fingers>DAX-related receptors (NR0)	2.1.7	chr1:27237980-27240457	chr1:27240457-27240457	-1
ZNF775	ENSG00000196456	ZNF775 [4+4+3]	2.3.4.0.44	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr7:150065879-150109558	chr7:150065879-150065879	1
FOXA2	ENSG00000125798	FOXA2 (HNF-3beta)	3.3.1.1.2	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr20:22561643-22566093	chr20:22566093-22566093	-1
SMAD9	ENSG00000120693	SMAD9 (SMAD8)	7.1.1.1.5	7.1	SMAD/NF-1 DNA-binding domain factors	7.1.1	chr13:37418968-37494902	chr13:37494902-37494902	-1
ELF1	ENSG00000120690	Elf-1	3.5.2.3.1	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr13:41506056-41635576	chr13:41635576-41635576	-1
LHX3	ENSG00000107187	Lhx3	3.1.5.4.1	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr9:139088096-139096955	chr9:139096955-139096955	-1
ZNF398	ENSG00000197024	ZNF398 (ZER6) [9]	2.3.3.38.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr7:148823508-148880116	chr7:148823508-148823508	1
ZIC3	ENSG00000156925	ZIC3 (ZNF203) [5]	2.3.3.1.9	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chrX:136648301-136659850	chrX:136648301-136648301	1
SOX4	ENSG00000124766	SOX-4 (IRE-ABP)	4.1.1.3.1	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chr6:21593972-21598847	chr6:21593972-21593972	1
TP73	ENSG00000078900	p73	6.3.1.0.3	6.3	p53 domain factors	6.3.1	chr1:3569084-3652765	chr1:3569084-3569084	1
THAP11	ENSG00000168286	THAP11 (HRIHFB2206)	2.9.1.0.11	2.9	C2CH THAP-type zinc finger factors	2.9.1	chr16:67876213-67878097	chr16:67876213-67876213	1
GLI4	ENSG00000250571	GLI4 (HKR4) [7]	2.3.3.10.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:144349603-144359101	chr8:144349603-144349603	1
ZNF787	ENSG00000142409	ZNF787 (TTF-I-IP20) [5+2]	2.3.4.0.46	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:56598732-56632649	chr19:56632649-56632649	-1
ZNF771	ENSG00000179965	ZNF771 [8]	2.3.3.39.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:30418618-30440920	chr16:30418618-30418618	1
ELK4	ENSG00000158711	Elk-4 (SAP-1)	3.5.2.2.3	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr1:205577071-205601090	chr1:205601090-205601090	-1
TCF7L1	ENSG00000152284	TCF-7L1 (TCF-3) [1]	4.1.3.0.2	4.1	High-mobility group (HMG) domain factors>TCF-7-related factors	4.1.3	chr2:85360533-85537511	chr2:85360533-85360533	1
ZNF350	ENSG00000256683	ZNF350 (ZBRK1) [8]	2.3.3.30.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52467596-52490109	chr19:52490109-52490109	-1
HOXD12	ENSG00000170178	Hox-D12 (HOX4H)	3.1.1.8.12	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr2:176964458-176966408	chr2:176964458-176964458	1
ZNFX1	ENSG00000124201	ZNFX1	0.4.1.0.3	0.4	NFX1-type putative zinc finger factors	0.4.1	chr20:47854483-47894963	chr20:47894963-47894963	-1
ZNF641	ENSG00000167528	ZNF641	2.3.3.0.25	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr12:48733791-48745197	chr12:48745197-48745197	-1
NFAT5	ENSG00000102908	NFAT5 (TonEBP)	6.1.3.0.5	6.1	Rel homology region (RHR) factors	6.1.3	chr16:69598997-69738569	chr16:69598997-69598997	1
FOXA1	ENSG00000129514	FOXA1 (HNF-3alpha)	3.3.1.1.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr14:38059189-38069245	chr14:38069245-38069245	-1
DEAF1	ENSG00000177030	DEAF1	5.3.2.0.1	5.3	SAND domain factors	5.3.2	chr11:644233-706715	chr11:706715-706715	-1
PHTF1	ENSG00000116793	PHTF1	3.1.11.0.1	3.1	Homeo domain factors>PHTF factors	3.1.11	chr1:114239453-114302111	chr1:114302111-114302111	-1
ZC3H4	ENSG00000130749	ZC3H4 [3]	2.8.1.0.2	2.8	C3H zinc finger factors	2.8.1	chr19:47567444-47617009	chr19:47617009-47617009	-1
ZKSCAN8	ENSG00000198315	ZNF192 (ZKSCAN8, LD5-1) [9]	2.3.3.0.81	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr6:28109688-28127250	chr6:28109688-28109688	1
ZNF286A	ENSG00000187607	ZNF286A [10]	2.3.3.49.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr17:15602891-15640874	chr17:15602891-15602891	1
NONO	ENSG00000147140	NONO (NMT55, p54(nrb), NRB54)	0.2.1.0.1	0.2	NonO domain factors	0.2.1	chrX:70503042-70521018	chrX:70503042-70503042	1
NKX3-2	ENSG00000109705	NKX-3.2 (NKX3-2, NKX3B)	3.1.2.16.2	3.1	Homeo domain factors>NK-related factors	3.1.2	chr4:13542454-13546674	chr4:13546674-13546674	-1
ZNF570	ENSG00000171827	ZNF570 [11]	2.3.3.31.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:37958487-37976260	chr19:37958487-37958487	1
ZNF24	ENSG00000172466	ZNF24 (KOX17, ZNF191, ZSCAN3) [4]	2.3.3.10.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr18:32912176-32925446	chr18:32925446-32925446	-1
FOXE1	ENSG00000178919	FOXE1 (FOXE2, Fkh-L15)	3.3.1.5.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr9:100615536-100618986	chr9:100615536-100615536	1
FOXD4L5	ENSG00000204779	FOXD4L5	3.3.1.4.9	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr9:70175707-70178815	chr9:70178815-70178815	-1
ASCL4	ENSG00000187855	ASH-4	1.2.2.2.4	1.2	Basic helix-loop-helix factors (bHLH)>MyoD / ASC-related factors	1.2.2	chr12:108168162-108170421	chr12:108168162-108168162	1
THAP3	ENSG00000041988	THAP3	2.9.1.0.3	2.9	C2CH THAP-type zinc finger factors	2.9.1	chr1:6684926-6695646	chr1:6684926-6684926	1
LRRFIP2	ENSG00000093167	LRRFIP2	0.3.1.0.2	0.3	Leucine-rich repeat flightless-interacting proteins	0.3.1	chr3:37094117-37225180	chr3:37225180-37225180	-1
ZNF615	ENSG00000197619	ZNF615 [19]	2.3.3.75.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52494585-52511483	chr19:52511483-52511483	-1
TET1	ENSG00000138336	TET1 (CXXC6, LCX)	2.6.1.0.3	2.6	CXXC zinc finger factors	2.6.1	chr10:70320413-70454239	chr10:70320413-70320413	1
TLX1	ENSG00000107807	TLX-1 (HOX11, TCL-3)	3.1.2.21.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr10:102889257-102897545	chr10:102889257-102889257	1
ZNF214	ENSG00000149050	ZNF214 (BAZ1) [11]	2.3.3.56.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr11:7020549-7041599	chr11:7041599-7041599	-1
ARID5A	ENSG00000196843	ARID5A (MRF1)	3.7.1.5.1	3.7	ARID domain factors	3.7.1	chr2:97202480-97218375	chr2:97202480-97202480	1
DNMT3A	ENSG00000119772	DNMT3A	2.2.1.2.9	2.2	Other C4 zinc finger-type factors	2.2.1	chr2:25455845-25565459	chr2:25565459-25565459	-1
ZNF530	ENSG00000183647	ZNF530 [13]	2.3.3.0.153	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58111253-58124090	chr19:58111253-58111253	1
PBRM1	ENSG00000163939	PB-1 (PBRM1, BAF180) [1]	4.1.4.0.1	4.1	High-mobility group (HMG) domain factors>PBRM1-related factors	4.1.4	chr3:52579368-52719933	chr3:52719933-52719933	-1
ZNF205	ENSG00000122386	ZNF205 (ZNF210) [8]	2.3.3.0.58	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:3162561-3170518	chr16:3162561-3162561	1
MAFB	ENSG00000204103	MafB	1.1.3.1.3	1.1	Basic leucine zipper factors (bZIP)>Maf-related factors	1.1.3	chr20:39314488-39317880	chr20:39317880-39317880	-1
KDM5B	ENSG00000117139	JARID1B (KDM5B, PLU1, RBBP2H1)	3.7.1.6.2	3.7	ARID domain factors	3.7.1	chr1:202696526-202778598	chr1:202778598-202778598	-1
NFE2L1	ENSG00000082641	NF-E2L1 (NRF1)	1.1.1.2.2	1.1	Basic leucine zipper factors (bZIP)>Jun-related factors	1.1.1	chr17:46125691-46138849	chr17:46125691-46125691	1
FLI1	ENSG00000151702	Fli-1	3.5.2.1.5	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr11:128555046-128683161	chr11:128555046-128555046	1
ZNF511	ENSG00000198546	ZNF511 [3]	2.3.2.4.2	2.3	C2H2 zinc finger factors>Other factors with up to three adjacent zinc fingers	2.3.2	chr10:135121979-135166033	chr10:135121979-135121979	1
LMX1B	ENSG00000136944	Lmx-1beta (LMX-1.2, LMX1B)	3.1.5.6.2	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr9:129376722-129463311	chr9:129376722-129376722	1
MEIS3	ENSG00000105419	Meis3	3.1.4.2.3	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr19:47906381-47922780	chr19:47922780-47922780	-1
RHOXF1	ENSG00000101883	RHOXF-1 (OTEX, PEPP-1)	3.1.3.23.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chrX:119243011-119249847	chrX:119249847-119249847	-1
FOXI1	ENSG00000168269	FOXI1 (Fkh-L10, FREAC6)	3.3.1.9.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr5:169532901-169536727	chr5:169532901-169532901	1
KAT6A	ENSG00000083168	MYST3 (TIP60 protein 3, RUNXBP2, ZNF220) [1]	2.7.3.0.3	2.7	C2HC zinc finger factors	2.7.3	chr8:41786997-41909508	chr8:41909508-41909508	-1
NR3C1	ENSG00000113580	Glucocorticoid receptor (GR) (NR3C1)	2.1.1.1.1	2.1	Nuclear receptors with C4 zinc fingers>Steroid hormone receptors (NR3)	2.1.1	chr5:142657496-142815077	chr5:142815077-142815077	-1
ZNF567	ENSG00000189042	ZNF567 [15]	2.3.3.69.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:37178514-37218603	chr19:37178514-37178514	1
FOXE3	ENSG00000186790	FOXE3 (Fkh-L12, FREAC8)	3.3.1.5.2	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr1:47881744-47883723	chr1:47881744-47881744	1
ARID3C	ENSG00000205143	ARID3C	3.7.1.3.3	3.7	ARID domain factors	3.7.1	chr9:34621376-34628104	chr9:34628104-34628104	-1
ZBTB18	ENSG00000179456	ZNF238 (RP58, TAZ1, ZBTB18) [4]	2.3.3.16.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:244214585-244220778	chr1:244214585-244214585	1
GATAD2B	ENSG00000143614	p66-beta (GATAD2B)	2.2.1.2.3	2.2	Other C4 zinc finger-type factors	2.2.1	chr1:153777201-153895451	chr1:153895451-153895451	-1
HOXD1	ENSG00000128645	Hox-D1 (HOX4G)	3.1.1.1.3	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr2:177053307-177055688	chr2:177053307-177053307	1
KLF3	ENSG00000109787	KLF3 (BKLF)	2.3.1.2.3	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr4:38665817-38702663	chr4:38665817-38665817	1
ZNF705D	ENSG00000215343	ZNF705D [3]	2.3.3.7.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:11961898-11973025	chr8:11961898-11961898	1
MLX	ENSG00000108788	Mlx	1.2.6.6.1	1.2	Basic helix-loop-helix factors (bHLH)>bHLH-ZIP factors	1.2.6	chr17:40719086-40725257	chr17:40719086-40719086	1
ZNF678	ENSG00000181450	ZNF678 [15]	2.3.3.0.185	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:227751236-227847594	chr1:227751236-227751236	1
RFX2	ENSG00000087903	RFX2	3.3.3.0.2	3.3	Fork head / winged helix factors>RFX-related factors	3.3.3	chr19:5993175-6199583	chr19:6199583-6199583	-1
ZNF165	ENSG00000197279	ZNF165 (ZPF165, ZSCAN7) [6]	2.3.3.0.32	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr6:28048753-28057341	chr6:28048753-28048753	1
IRF8	ENSG00000140968	IRF-8 (ICSBP1)	3.5.3.0.8	3.5	Tryptophan cluster factors>Interferon-regulatory factors	3.5.3	chr16:85932409-85956215	chr16:85932409-85932409	1
ZNF44	ENSG00000197857	ZNF44 (GIOT2, KOX7, ZNF55, ZNF58) [17]	2.3.3.74.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12335501-12405702	chr19:12405702-12405702	-1
TBPL1	ENSG00000028839	TBP-L1 (TRF2)	8.1.1.0.2	8.1	TATA-binding proteins	8.1.1	chr6:134273308-134311570	chr6:134273308-134273308	1
PKNOX2	ENSG00000165495	PKNOX-2 (PREP-2)	3.1.4.5.2	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr11:125034583-125303285	chr11:125034583-125034583	1
ZKSCAN2	ENSG00000155592	ZKSCAN2 (ZNF694) [6]	2.3.3.19.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:25247322-25269252	chr16:25269252-25269252	-1
NHLH1	ENSG00000171786	HEN1 (NSCL-1, NHLH1)	1.2.3.1.4	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr1:160336857-160342638	chr1:160336857-160336857	1
ZNF257	ENSG00000197134	ZNF257 (BMZF4) [13]	2.3.3.0.139	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:22235254-22274282	chr19:22235254-22235254	1
ZSCAN5C	ENSG00000204532	ZSCAN5C [5]	2.3.3.5.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:56713670-56720821	chr19:56713670-56713670	1
FOXK2	ENSG00000141568	FOXK2	3.3.1.11.2	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr17:80477589-80602538	chr17:80477589-80477589	1
ZFP82	ENSG00000181007	ZFP82 (ZNF545) [13]	2.3.3.63.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:36874022-36909558	chr19:36909558-36909558	-1
FOXM1	ENSG00000111206	FOXM1 (Fkh-L11, FREAC7)	3.3.1.13.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr12:2966847-2986206	chr12:2986206-2986206	-1
SCRT2	ENSG00000215397	SCRT2 [5]	2.3.3.2.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr20:642240-656823	chr20:656823-656823	-1
POU1F1	ENSG00000064835	POU1F1 (Pit-1, GHF-1)	3.1.10.1.1	3.1	Homeo domain factors>POU domain factors	3.1.10	chr3:87308554-87325737	chr3:87325737-87325737	-1
RFX8	ENSG00000196460	RFX8	3.3.3.0.8	3.3	Fork head / winged helix factors>RFX-related factors	3.3.3	chr2:102013823-102091165	chr2:102091165-102091165	-1
ZNF799	ENSG00000196466	ZNF799 (ZNF842) [18]	2.3.3.74.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12500830-12512085	chr19:12512085-12512085	-1
RFX1	ENSG00000132005	RFX1 (EF-C)	3.3.3.0.1	3.3	Fork head / winged helix factors>RFX-related factors	3.3.3	chr19:14072350-14117851	chr19:14117851-14117851	-1
NEUROD4	ENSG00000123307	NeuroD4 (ATH-3)	1.2.3.4.3	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr12:55413729-55423798	chr12:55413729-55413729	1
EOMES	ENSG00000163508	TBR-2 (EOMES)	6.5.2.0.2	6.5	T-Box factors	6.5.2	chr3:27757440-27764206	chr3:27764206-27764206	-1
RXRB	ENSG00000204231	RXRbeta (NR2B2)	2.1.3.1.2	2.1	Nuclear receptors with C4 zinc fingers>RXR-related receptors (NR2)	2.1.3	chr6:33161365-33168630	chr6:33168630-33168630	-1
ZNF571	ENSG00000180479	ZNF571 [17]	2.3.3.67.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:38045684-38085673	chr19:38085673-38085673	-1
ZNF276	ENSG00000158805	ZNF276 (ZFP276, ZNF477) [5]	2.3.3.3.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:89786808-89807311	chr16:89786808-89786808	1
ZBED3	ENSG00000132846	ZBED3	2.3.5.0.3	2.3	C2H2 zinc finger factors>BED zinc finger factors	2.3.5	chr5:76367897-76383148	chr5:76383148-76383148	-1
ZNF649	ENSG00000198093	ZNF649 [10]	2.3.3.30.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52392477-52408293	chr19:52408293-52408293	-1
PRDM14	ENSG00000147596	PRDM14 [6]	2.3.3.0.35	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:70963886-70983928	chr8:70983928-70983928	-1
ZBTB16	ENSG00000109906	ZBTB16 (PLZF, ZNF145) [9]	2.3.3.0.74	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr11:113930315-114121398	chr11:113930315-113930315	1
ZNF324B	ENSG00000249471	ZNF324B [9]	2.3.3.36.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58962971-58969200	chr19:58962971-58962971	1
LHX8	ENSG00000162624	Lhx8	3.1.5.5.2	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr1:75594119-75627218	chr1:75594119-75594119	1
LHX1	ENSG00000132130	Lhx1 (Lim-1)	3.1.5.2.1	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr17:35294084-35301917	chr17:35294084-35294084	1
PRDM1	ENSG00000057657	PRDM1 (BLIMP1) [4]	2.3.3.12.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr6:106534195-106557814	chr6:106534195-106534195	1
HOXA2	ENSG00000105996	Hox-A2 (HOX1K)	3.1.1.2.1	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr7:27139721-27142430	chr7:27142430-27142430	-1
HOXA3	ENSG00000105997	Hox-A3 (HOX1E)	3.1.1.3.1	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr7:27145803-27192200	chr7:27192200-27192200	-1
FEZF2	ENSG00000153266	FEZF2 (FEZL, ZNF312) [6]	2.3.3.20.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:62355356-62359999	chr3:62359999-62359999	-1
ZNF763	ENSG00000197054	ZNF763 [8]	2.3.3.33.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12035890-12091196	chr19:12035890-12035890	1
HOXD13	ENSG00000128714	Hox-D13 (HOX4I)	3.1.1.8.16	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr2:176957619-176960666	chr2:176957619-176957619	1
SOX18	ENSG00000203883	SOX-18	4.1.1.6.3	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chr20:62679076-62680994	chr20:62680994-62680994	-1
ZNF780A	ENSG00000197782	ZNF780A [17]	2.3.3.67.11	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:40575059-40596845	chr19:40596845-40596845	-1
POU6F2	ENSG00000106536	POU6F2 (Brn-5)	3.1.10.6.2	3.1	Homeo domain factors>POU domain factors	3.1.10	chr7:39017598-39532694	chr7:39017598-39017598	1
NKX3-1	ENSG00000167034	NKX-3.1 (NKX3-1, NKX3A)	3.1.2.16.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr8:23536206-23540440	chr8:23540440-23540440	-1
ZFHX3	ENSG00000140836	ZFHX3 (ZFH-3)	3.1.8.4.2	3.1	Homeo domain factors>HD-ZF factors	3.1.8	chr16:72816784-73093597	chr16:73093597-73093597	-1
STAT5A	ENSG00000126561	STAT5A	6.2.1.0.5	6.2	STAT domain factors	6.2.1	chr17:40439565-40463961	chr17:40439565-40439565	1
ETV1	ENSG00000006468	ETV1	3.5.2.2.4	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr7:13930853-14031050	chr7:14031050-14031050	-1
ZNF69	ENSG00000198429	ZNF69 [14]	2.3.3.33.14	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:11998599-12025144	chr19:11998599-11998599	1
FOSL1	ENSG00000175592	Fra-1	1.1.2.1.3	1.1	Basic leucine zipper factors (bZIP)>Fos-related factors	1.1.2	chr11:65659520-65668044	chr11:65668044-65668044	-1
ZC3H8	ENSG00000144161	ZC3H8 (ZC3HDC8, FLIZ1) [3]	2.8.1.0.1	2.8	C3H zinc finger factors	2.8.1	chr2:112973254-113012713	chr2:113012713-113012713	-1
ZNF354C	ENSG00000177932	ZNF354C (KID3) [11]	2.3.3.0.114	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr5:178487416-178510538	chr5:178487416-178487416	1
MAZ	ENSG00000103495	MAZ (Zif87, ZNF801) [1+5]	2.3.4.8.1	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr16:29817427-29823649	chr16:29817427-29817427	1
MYB	ENSG00000118513	c-Myb	3.5.1.1.1	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr6:135502453-135540311	chr6:135502453-135502453	1
ZNF837	ENSG00000152475	ZNF837 [8]	2.3.3.0.59	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58878985-58892427	chr19:58892427-58892427	-1
ZNF835	ENSG00000127903	ZNF835 [14]	2.3.3.0.176	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:57174020-57183151	chr19:57183151-57183151	-1
ZNF34	ENSG00000196378	ZNF34 (KOX32) [12]	2.3.3.0.130	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:145998499-146012730	chr8:146012730-146012730	-1
ASCL2	ENSG00000183734	ASH-2 (ASCL2)	1.2.2.2.2	1.2	Basic helix-loop-helix factors (bHLH)>MyoD / ASC-related factors	1.2.2	chr11:2289725-2292182	chr11:2292182-2292182	-1
FIGLA	ENSG00000183733	FIGalpha	1.2.3.2.8	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr2:71004442-71017775	chr2:71017775-71017775	-1
HAND2	ENSG00000164107	HAND-2 (dHAND)	1.2.3.2.4	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr4:174446120-174451380	chr4:174451380-174451380	-1
ZBTB7B	ENSG00000160685	ZBTB7B [4]	2.3.3.8.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:154975127-154990998	chr1:154975127-154975127	1
OLIG3	ENSG00000177468	OLIGO3	1.2.3.4.15	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr6:137813336-137815531	chr6:137815531-137815531	-1
TBX22	ENSG00000122145	TBX22	6.5.3.0.6	6.5	T-Box factors	6.5.3	chrX:79270255-79287268	chrX:79270255-79270255	1
ZNF595	ENSG00000197701	ZNF595 [18]	2.3.3.77.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr4:53179-88099	chr4:53179-53179	1
FOXI2	ENSG00000186766	FOXI2	3.3.1.9.2	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr10:129535499-129539450	chr10:129535499-129535499	1
PGR	ENSG00000082175	Progesterone receptor (PR) (NR3C3)	2.1.1.1.3	2.1	Nuclear receptors with C4 zinc fingers>Steroid hormone receptors (NR3)	2.1.1	chr11:100900355-101001255	chr11:101001255-101001255	-1
ELF4	ENSG00000102034	Elf-4 (ELFR, MEF)	3.5.2.3.3	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chrX:129198849-129244691	chrX:129244691-129244691	-1
SMARCA1	ENSG00000102038	SMARCA1 (SNF2L)	3.5.1.5.1	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chrX:128580480-128657477	chrX:128657477-128657477	-1
ZNF575	ENSG00000176472	ZNF575 [6]	2.3.3.0.37	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44029649-44040282	chr19:44029649-44029649	1
FOXB1	ENSG00000171956	FOXB1 (Fkh-5)	3.3.1.2.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr15:60296421-60353929	chr15:60296421-60296421	1
